Date,Random_Number,Category,Text,Trend_Variable
2020-05-09,232.32941628079195,A,Lorem,-9
2022-07-21,13.928521573327801,C,Sit,96
2022-03-10,111.9875011405418,C,Ipsum,21
2021-09-15,79.0254937611673,B,Amet,-8
2020-06-03,514.968324181947,A,Dolor,22
2021-01-30,345.5290990892793,D,Amet,2
2020-09-27,569.6987834408791,B,Dolor,76
2021-08-07,316.38007208824723,D,Ipsum,-40
2022-01-27,3.0083541674250647,B,Sit,3
2020-11-03,149.8014407847855,D,Dolor,63
2021-05-02,982.96689301983,C,Dolor,10
2022-08-14,97.55797139823241,B,Amet,-8
2021-10-05,912.7542021424855,B,Ipsum,23
2022-03-24,33.4990155178787,B,Lorem,-13
2020-04-20,304.3634679465572,E,Amet,53
2022-06-09,693.9423124549436,B,Ipsum,94
2021-12-01,271.17942277313887,B,Sit,39
2021-01-21,702.6954677835746,E,Amet,0
2021-10-08,69.08027644425319,D,Lorem,-9
2021-10-17,3.8179431159925947,A,Ipsum,-13
2022-07-20,808.2176538533146,D,Amet,44
2020-11-06,679.2392409676784,C,Dolor,-50
2021-01-14,74.72937636952703,D,Lorem,64
2022-01-03,6.226557980816394,D,Amet,17
2020-04-17,138.00858640173152,E,Lorem,84
2021-06-14,209.2546090060916,C,Ipsum,42
2022-09-22,360.6373884846196,A,Amet,-20
2021-03-31,769.15094896799,A,Dolor,-77
2020-03-23,405.2688550893457,E,Ipsum,-80
2022-06-26,529.205096656062,E,Ipsum,80
2020-12-01,377.0892183079018,C,Amet,-37
2021-05-06,750.0827133944103,A,Dolor,28
2020-05-26,820.5627947501762,D,Amet,-89
2020-11-16,393.22593966375376,B,Dolor,74
2020-08-14,53.60028882321088,A,Ipsum,-12
2020-07-08,631.626950399242,D,Lorem,-4
2022-06-29,126.34408431702315,E,Lorem,19
2021-05-09,642.6355208558114,C,Sit,70
2020-06-28,974.787777006191,B,Amet,-26
2020-10-23,77.05376690370147,D,Lorem,-25
2020-11-15,0.1803797718679112,D,Amet,71
2022-06-06,719.1660594433455,C,Amet,24
2020-05-13,994.043609080837,B,Lorem,78
2020-06-29,57.957696754641134,E,Dolor,82
2021-10-25,118.42637091565211,D,Dolor,48
2021-09-20,844.9354165556022,E,Lorem,-73
2021-04-29,867.9731113646982,E,Lorem,-63
2022-09-12,155.97242959931756,D,Ipsum,12
2020-02-03,436.5812572682388,E,Sit,77
2021-09-15,757.3187051548427,E,Sit,15
2020-08-18,357.66851687822145,A,Ipsum,-35
2021-10-12,601.5790253958459,A,Lorem,57
2020-07-21,101.93041234018962,C,Dolor,86
2021-02-26,764.0752319128459,C,Dolor,-34
2020-05-10,15.056498532230233,B,Lorem,-23
2022-01-28,62.18773920189802,C,Dolor,-99
2020-01-07,741.4767304143169,C,Ipsum,-45
2022-01-25,665.9684313491688,C,Lorem,58
2022-05-18,799.021462256066,E,Ipsum,1
2020-02-29,89.0910502413863,C,Dolor,-36
2020-11-05,471.85286936772076,B,Sit,28
2021-07-22,47.61915138571538,E,Ipsum,58
2022-08-08,417.67924370696363,D,Amet,63
2022-06-16,683.5801668494886,D,Lorem,46
2021-01-30,207.9881893202835,C,Sit,85
2020-01-12,832.3813536729527,D,Sit,52
2020-11-09,56.007839600269115,B,Sit,30
2022-08-23,532.5844111379998,D,Ipsum,-89
2021-04-25,526.2436967868576,E,Lorem,-10
2021-06-07,398.0231171262848,B,Ipsum,37
2021-02-10,122.57353137089422,C,Dolor,-1
2022-07-28,391.9775828467695,E,Dolor,90
2022-01-06,598.8330090447301,E,Ipsum,56
2020-09-14,33.05484286539628,D,Ipsum,73
2022-07-17,298.48573928838306,E,Lorem,2
2021-06-04,846.2208641875874,C,Dolor,89
2021-04-25,852.4066947303352,D,Amet,22
2020-10-15,325.2086949903542,A,Dolor,-97
2022-02-06,817.5793656065426,C,Lorem,59
2022-05-02,166.6267072018266,D,Sit,13
2020-06-12,24.537546885285757,C,Amet,-18
2020-04-20,547.0688972454702,A,Amet,22
2022-09-14,915.4379311366664,E,Sit,-19
2021-07-20,64.23465929480155,B,Ipsum,9
2022-06-28,780.515817395715,D,Dolor,97
2021-01-19,816.1327649453384,B,Sit,66
2021-10-12,243.35172569912987,A,Ipsum,97
2020-01-01,858.1748584512658,C,Amet,-46
2022-07-17,971.4403511156397,D,Amet,14
2021-01-05,905.2631155077098,C,Dolor,-59
2020-02-28,390.0990568698467,E,Sit,17
2020-08-23,765.8655128496072,B,Sit,-87
2020-07-07,249.6978194120645,E,Amet,95
2021-09-22,24.012502819251047,B,Ipsum,67
2022-05-25,542.7736105314416,E,Sit,-62
2020-06-13,614.0749348460319,B,Ipsum,1
2020-08-19,383.68428065720883,D,Lorem,-38
2021-09-14,282.68685253693417,B,Lorem,-63
2021-11-28,654.0717644570509,A,Dolor,-21
2021-08-07,839.2593154403189,A,Ipsum,24
2020-09-27,499.1572866881381,A,Dolor,-91
2020-06-26,303.01581416833136,E,Sit,-57
2021-05-11,507.4408472863593,C,Sit,93
2021-02-11,494.27769037075296,D,Dolor,-97
2022-01-31,971.4568792096197,E,Ipsum,56
2020-06-09,948.2018425136004,B,Lorem,-35
2022-01-10,642.319984083151,A,Lorem,-90
2021-02-18,757.759284880444,E,Ipsum,39
2020-03-16,498.7493895489913,A,Sit,38
2022-02-18,600.5290023135091,A,Ipsum,41
2021-02-21,819.7478968980179,B,Ipsum,82
2021-03-04,749.5530556326286,B,Amet,-68
2022-02-23,581.5376977843507,D,Lorem,-28
2022-02-14,972.6249575451164,D,Lorem,82
2020-05-03,864.1185870816652,D,Amet,-17
2022-07-28,306.8146443494961,E,Amet,-56
2020-07-11,663.7405811573154,C,Lorem,19
2022-06-09,221.1785787070958,D,Amet,-45
2022-04-06,652.8207118780081,D,Dolor,-6
2020-09-02,799.6451621495752,C,Lorem,71
2022-05-07,522.4470231665542,A,Amet,69
2022-04-28,8.527741752402452,D,Lorem,-24
2021-10-25,740.4911701031737,E,Lorem,-72
2020-12-23,943.9423342467594,C,Dolor,-14
2020-02-16,786.0557591440916,D,Lorem,-70
2022-04-20,708.3489831344971,A,Amet,31
2020-04-07,693.7252509130022,C,Dolor,37
2020-03-11,540.4157662485372,A,Ipsum,-86
2020-04-01,891.9276207624755,C,Amet,41
2022-04-19,192.02712295342684,E,Dolor,-5
2020-07-29,581.5782987331556,E,Ipsum,-14
2020-08-28,382.4438334941145,B,Lorem,32
2022-01-31,11.257803722725445,B,Lorem,81
2020-11-13,926.3845279377432,A,Lorem,-83
2020-08-09,972.1509208052229,D,Dolor,-14
2020-08-06,869.7949040149023,E,Lorem,-67
2020-08-27,641.6953498133006,D,Dolor,46
2020-07-03,309.39047349283044,D,Ipsum,-7
2020-10-06,969.0689435751569,B,Ipsum,39
2020-05-23,686.421360449255,D,Dolor,-10
2021-08-09,497.90648606813636,A,Ipsum,-70
2021-02-26,79.28814123628946,E,Amet,6
2021-09-18,203.2908855309229,B,Amet,-6
2021-05-16,158.0129864137335,D,Ipsum,85
2021-06-02,222.9034403832979,E,Sit,-38
2021-03-08,599.4251464736749,C,Dolor,77
2022-02-06,296.41743447959215,C,Sit,-81
2022-06-05,587.1520164605287,B,Dolor,11
2020-09-27,197.88826536006877,E,Amet,-91
2020-01-31,298.1962242776988,E,Amet,27
2021-05-18,327.0691475210814,E,Sit,-82
2020-03-27,43.99630773448471,B,Sit,-100
2021-04-25,612.1873124422882,C,Lorem,-22
2020-07-28,178.36694319969948,C,Lorem,52
2020-11-03,625.3001781733414,B,Dolor,-23
2022-06-30,248.86834849649765,E,Amet,35
2021-09-17,142.08729240626317,E,Amet,-46
2022-04-26,817.1276934094764,B,Lorem,21
2022-03-15,115.55321198119273,A,Amet,65
2020-07-12,435.37527759855,A,Ipsum,-49
2021-03-13,278.9156566762012,C,Ipsum,40
2022-08-28,185.4894446155203,A,Amet,41
2022-02-21,130.28574831405172,E,Ipsum,90
2020-12-24,454.57473111206093,D,Dolor,84
2021-02-04,971.9155716616801,A,Ipsum,90
2022-01-11,13.44483860918988,D,Lorem,-26
2021-10-27,341.93630377931527,D,Lorem,-33
2022-01-14,635.1234332019355,D,Lorem,-29
2022-09-16,763.4634294984401,A,Ipsum,-16
2021-03-20,510.1146777557644,A,Lorem,42
2021-10-11,739.3505039004309,E,Ipsum,-78
2020-09-01,662.901812382555,D,Dolor,-92
2020-12-21,386.70120566529897,C,Ipsum,49
2021-12-07,18.113626044822585,E,Ipsum,77
2020-12-03,777.3484500229195,C,Dolor,20
2020-07-28,18.79211382015733,A,Lorem,-43
2021-01-27,705.160922253644,E,Dolor,-78
2020-11-26,262.12020409961036,C,Lorem,18
2022-01-07,936.4024505632682,B,Lorem,-25
2020-09-03,891.4068455251875,B,Dolor,30
2021-03-26,70.09867141478831,B,Ipsum,-65
2021-04-09,799.2328559252862,A,Lorem,-78
2022-01-26,264.298644513308,D,Sit,83
2021-03-04,956.7821421832505,C,Lorem,-74
2021-12-03,517.9068176581594,B,Dolor,-8
2021-01-20,540.6622585341901,D,Amet,-46
2020-05-24,824.7624408355177,B,Ipsum,-25
2021-03-03,648.3020902605037,C,Ipsum,15
2021-09-25,494.8482384731773,D,Ipsum,-37
2021-05-29,798.6560786120066,C,Ipsum,40
2022-07-17,338.45143749619666,B,Ipsum,57
2021-04-06,787.5925023868078,B,Lorem,64
2021-06-10,50.57205853052393,E,Amet,-26
2020-02-21,343.6319324629302,A,Amet,97
2022-01-03,479.7613301881242,D,Ipsum,-33
2021-12-15,3.364636625843298,B,Lorem,-38
2021-03-19,424.8765842552045,A,Dolor,24
2021-07-06,388.3917883289535,B,Amet,10
2022-04-03,325.3217601724941,E,Lorem,-53
2022-08-15,858.7874017363905,B,Sit,-77
2022-02-20,187.5030963474955,C,Ipsum,-46
2021-10-15,975.6668530453773,D,Sit,-12
2021-05-07,787.1060654688484,B,Dolor,51
2022-07-29,390.7868606593714,C,Amet,27
2020-07-02,467.0137999317719,A,Dolor,45
2020-12-24,275.6874903369183,C,Amet,30
2021-06-22,159.39582670176,B,Sit,82
2022-01-13,498.39730409395486,B,Dolor,82
2021-09-21,404.5780553048519,B,Sit,-54
2020-05-03,27.44648519896442,B,Dolor,-25
2021-12-22,198.9779382411785,A,Ipsum,94
2021-05-24,34.88616350147811,A,Sit,2
2021-04-13,195.52789153403694,E,Ipsum,55
2020-01-30,104.1901387626205,A,Lorem,98
2022-06-30,933.4674312428026,B,Lorem,-50
2020-05-09,486.5144935557644,A,Lorem,32
2022-04-06,567.8654901093903,C,Lorem,-76
2022-01-20,87.41429686530545,A,Sit,69
2021-03-19,780.4011297481961,C,Sit,70
2021-02-24,644.7935814255683,C,Lorem,67
2022-07-29,238.15788973068618,E,Lorem,-17
2020-06-10,572.416148289088,C,Amet,29
2021-02-07,823.226071122919,D,Ipsum,-32
2021-09-19,308.6130884483787,C,Dolor,24
2020-04-05,158.65139851294452,E,Amet,-12
2021-07-31,176.99527458864927,A,Dolor,-22
2020-04-20,768.3049671830086,B,Dolor,92
2021-02-19,65.14404800288042,D,Ipsum,-37
2022-09-01,395.8146396804921,B,Ipsum,4
2020-09-10,871.9337923152218,A,Sit,78
2020-06-18,344.8868945447585,C,Ipsum,18
2021-01-27,648.5896109814752,E,Sit,19
2020-08-01,87.85794189088169,B,Dolor,-65
2021-05-28,589.072798264703,D,Dolor,25
2021-01-17,429.9558360218316,E,Amet,-2
2021-11-21,267.6258553684432,A,Dolor,-6
2021-03-26,472.5141519718876,C,Lorem,14
2022-03-23,594.1219803446921,E,Lorem,80
2022-04-10,12.945647296175755,B,Amet,-6
2022-05-17,297.2076081025371,D,Ipsum,-99
2020-05-06,301.45495027435464,C,Ipsum,97
2021-09-27,340.44445792553944,B,Sit,50
2022-03-30,189.55207271828067,B,Dolor,41
2022-01-26,244.31930338373144,B,Ipsum,14
2021-02-09,330.13062455551045,E,Amet,36
2021-03-14,906.2026797431238,D,Dolor,-10
2021-05-27,572.0086358218254,E,Ipsum,-48
2021-05-21,80.97450725022371,B,Dolor,92
2022-03-12,68.26018808608347,E,Ipsum,100
2022-03-17,647.8192211254586,A,Dolor,-73
2021-12-05,846.6563965657448,E,Ipsum,7
2021-01-19,31.89574809317253,E,Amet,51
2022-09-18,777.2780832190625,E,Dolor,-26
2022-01-30,243.46110419584633,D,Amet,-25
2021-08-11,142.90453336505627,B,Lorem,-38
2022-03-22,539.2582515204898,A,Ipsum,38
2022-01-24,971.8167751746029,E,Amet,-91
2022-03-17,776.724199611258,E,Sit,-30
2021-01-10,752.4906114684885,E,Sit,-72
2021-07-09,548.3318584475462,D,Dolor,51
2021-11-09,375.0143772634078,B,Dolor,47
2021-08-28,133.4991240980976,B,Lorem,-1
2022-07-02,73.27919178207043,C,Lorem,-2
2022-02-18,287.48850276830717,E,Amet,39
2020-05-17,465.0337753561551,A,Amet,-49
2021-07-20,817.141403920744,D,Ipsum,-52
2021-03-19,322.7641868870478,B,Amet,-6
2021-08-10,426.04328075837617,E,Sit,95
2020-03-13,679.8563957626307,A,Ipsum,-65
2020-02-06,168.37999094778812,E,Ipsum,-55
2022-05-16,665.4135563453635,E,Amet,13
2020-09-12,887.164783741971,C,Amet,55
2021-01-06,639.0614105780385,C,Dolor,-4
2020-12-09,135.70463856591007,C,Dolor,48
2021-02-12,597.9857998189613,C,Ipsum,71
2022-01-23,598.8541986866808,A,Amet,-82
2020-07-02,525.2773223219076,A,Dolor,-26
2020-12-11,483.64245300520304,A,Lorem,-3
2021-05-17,194.11371347040708,D,Amet,77
2020-10-19,486.82546269451086,C,Sit,19
2020-04-26,956.3362629083463,E,Ipsum,18
2022-04-14,683.3258592102668,B,Lorem,-13
2022-01-25,651.1464883941684,B,Amet,50
2022-02-26,914.8664962314313,E,Dolor,45
2022-07-04,49.08465978121057,B,Amet,-9
2022-02-09,41.14875610892443,C,Ipsum,96
2021-11-22,62.91234608667862,D,Lorem,85
2021-10-20,763.7468449948357,C,Sit,57
2021-04-29,926.5623531142404,E,Amet,35
2021-04-15,483.26852821753596,B,Ipsum,-77
2020-04-07,165.18618898514492,D,Sit,2
2020-12-15,725.8291336176267,E,Lorem,-38
2020-01-16,113.85421278185571,D,Sit,84
2021-01-01,415.5961325348102,D,Amet,82
2021-03-24,926.9656466312841,A,Amet,44
2022-08-01,125.5802063763678,A,Dolor,6
2021-10-07,415.0735496188084,C,Dolor,25
2021-01-31,219.5958136198677,B,Lorem,-7
2020-08-20,900.2735504197387,B,Ipsum,-14
2020-09-05,411.9924176395876,D,Amet,55
2020-11-10,35.631585664156475,A,Ipsum,83
2022-03-29,324.49794144047894,C,Lorem,-77
2022-06-09,55.32790623204398,A,Sit,14
2020-06-17,182.3051646906504,B,Sit,35
2022-03-23,683.3111709448231,D,Lorem,-85
2021-03-10,474.10979148772014,C,Amet,-72
2020-06-22,616.7367180665049,E,Lorem,45
2021-02-09,345.16706559688805,E,Amet,-89
2021-12-30,342.3308594957386,A,Ipsum,90
2020-11-19,575.5067590815336,B,Ipsum,-95
2020-10-13,800.7892493101516,C,Ipsum,-86
2021-02-06,232.83044263150498,C,Amet,-26
2020-05-27,149.8998397904965,E,Amet,79
2020-11-21,66.30731052231953,C,Ipsum,-50
2022-04-10,395.0259554247576,B,Amet,10
2022-05-05,133.32086452894077,A,Lorem,-27
2020-01-25,741.9830841697832,E,Ipsum,-34
2020-07-23,278.2021410233446,B,Dolor,-61
2020-01-18,414.8520912226651,B,Sit,57
2020-06-17,491.34875442464397,C,Sit,24
2022-03-24,445.9345334983019,C,Dolor,-38
2021-05-13,194.157597229068,D,Dolor,-29
2021-01-23,560.0638083399916,B,Lorem,-45
2021-05-31,738.2045384840654,B,Amet,-63
2020-11-07,899.9540147421238,E,Sit,5
2020-09-09,921.7768227496815,C,Lorem,-23
2022-02-13,199.08678616979614,E,Amet,-58
2021-05-10,128.35244270354485,C,Dolor,-31
2020-10-07,567.2964287033044,A,Sit,46
2020-09-17,734.6429193706105,A,Sit,40
2020-11-04,595.081687272677,A,Dolor,-40
2022-01-06,951.7457566614603,D,Ipsum,-14
2021-08-29,840.0127822923729,A,Amet,-76
2020-12-11,111.30955714729618,E,Sit,-9
2022-07-27,856.0421340227589,E,Dolor,-99
2020-02-06,875.4493341740941,E,Amet,5
2020-03-28,479.726446892924,E,Lorem,78
2021-04-07,407.22476468787085,D,Sit,76
2022-03-25,419.2778872974614,D,Amet,-31
2021-11-28,531.1616372256226,E,Amet,17
2022-08-25,151.8147784987669,D,Amet,81
2022-09-26,999.0862416803907,A,Sit,-84
2021-09-23,617.3550853992872,B,Ipsum,78
2022-05-18,491.7462860993507,E,Dolor,17
2022-01-10,64.28356074733776,D,Dolor,37
2021-10-27,388.84882394574083,C,Dolor,73
2021-08-14,116.19824288760994,C,Lorem,-60
2022-07-04,606.8727992050019,E,Ipsum,76
2022-04-29,97.69399277158564,D,Lorem,85
2021-04-15,650.8604568734007,B,Dolor,72
2022-05-23,667.121320768792,D,Amet,-23
2021-12-06,489.40459671168924,E,Dolor,24
2022-03-21,90.18814522402741,B,Lorem,-72
2022-03-04,11.635662020196946,C,Sit,-25
2021-08-11,329.17636438091625,B,Lorem,1
2021-08-18,492.4122583920405,C,Dolor,54
2020-12-24,863.2627511687458,D,Ipsum,-34
2021-09-02,84.2341355719397,B,Amet,41
2020-08-25,301.4321372330623,A,Sit,-50
2021-06-29,856.230662897594,D,Ipsum,-76
2021-07-04,739.852359136592,A,Ipsum,15
2020-03-09,613.9022497231757,E,Dolor,0
2020-12-06,203.1193320312299,A,Amet,36
2021-09-20,417.33926200031266,E,Sit,99
2021-08-19,721.619373088856,D,Amet,-1
2022-04-05,557.794293604232,C,Lorem,82
2020-08-05,105.6646533566854,A,Dolor,22
2022-02-07,609.1286093850553,E,Amet,98
2020-01-28,643.8060604773528,A,Amet,-74
2020-12-09,588.7962844883808,E,Ipsum,-8
2020-07-12,832.891511454134,E,Amet,66
2020-06-19,434.86374793594297,C,Amet,-77
2020-04-23,636.0055271945482,A,Dolor,2
2021-12-16,461.11340061047747,A,Amet,-64
2021-03-31,773.5062514284474,A,Ipsum,12
2020-03-01,786.5072509434971,D,Lorem,-42
2020-03-09,866.5487411362441,D,Dolor,-62
2020-03-15,882.323625712981,B,Sit,52
2020-08-30,210.38687419822477,C,Ipsum,-75
2022-08-15,607.0462859984721,B,Sit,32
2020-05-18,567.910666595986,D,Amet,-95
2020-03-07,74.67776752808264,B,Lorem,41
2021-10-03,190.4506683054662,A,Sit,-91
2021-01-26,830.3699896977575,B,Dolor,42
2021-08-23,671.7528673422613,A,Sit,-52
2022-02-02,84.80477825321819,A,Lorem,-40
2021-11-21,3.208448822958454,E,Dolor,-20
2020-11-19,273.847066302121,A,Sit,-10
2021-04-29,922.0805870390194,C,Amet,-78
2020-09-07,474.77900266464167,E,Lorem,59
2022-07-07,227.22933733892702,C,Dolor,14
2020-08-13,6.959736617350831,A,Ipsum,-63
2020-07-20,825.5146106859268,C,Ipsum,82
2021-03-20,220.52951169556545,E,Ipsum,-4
2020-09-04,888.8784171821458,A,Ipsum,93
2020-04-10,711.0441122190546,D,Dolor,27
2021-04-22,866.0787483098873,E,Dolor,-61
2021-06-10,951.7521677644075,E,Lorem,-32
2021-05-10,871.3935427478341,A,Sit,63
2021-10-02,618.3209216600595,B,Amet,22
2020-02-19,317.7680362876578,C,Ipsum,60
2020-03-23,501.6926405090668,C,Amet,-34
2020-04-14,582.5742119992627,B,Sit,-84
2020-12-28,948.2145410846265,C,Amet,-44
2020-10-13,304.53884804341214,B,Amet,84
2021-11-24,744.7261721024418,B,Ipsum,-77
2022-01-10,506.53017004206305,A,Ipsum,-20
2021-05-24,695.8605594424072,A,Lorem,85
2021-10-28,654.2683140660571,B,Lorem,6
2021-04-01,331.5429716365802,D,Lorem,-6
2020-11-07,285.5749081429757,A,Sit,96
2020-03-24,588.4629653540993,D,Sit,-88
2022-08-11,412.13431653869293,A,Dolor,60
2020-11-02,380.90456621243874,B,Lorem,25
2021-04-23,167.3988583596464,A,Lorem,-100
2021-07-25,355.226956859313,B,Ipsum,13
2022-09-08,110.70385546390126,B,Amet,92
2022-02-14,956.0803274259484,C,Lorem,-44
2020-05-29,292.3286632802232,C,Dolor,-93
2021-12-26,449.2988244454733,E,Ipsum,71
2020-07-15,484.54270938082624,A,Dolor,59
2021-11-09,800.4911906588397,E,Dolor,67
2020-12-17,524.740480475558,E,Lorem,-34
2020-02-21,686.9796938046496,D,Amet,43
2020-07-26,349.82647197229653,D,Dolor,-70
2020-09-05,152.63815895319888,A,Sit,67
2020-06-17,150.28875735677295,D,Sit,19
2021-12-17,697.474526269376,C,Amet,81
2022-04-29,707.6861589610177,C,Lorem,32
2021-05-20,294.2652056148382,A,Ipsum,85
2022-05-14,350.1017270236437,A,Ipsum,59
2021-10-08,335.5930655748648,B,Sit,-94
2021-08-18,572.6680598618788,C,Ipsum,19
2022-05-08,420.5742933680385,C,Dolor,39
2021-12-29,477.29912994023795,A,Sit,1
2020-08-02,557.5359714341005,D,Amet,7
2022-01-26,835.19337308645,E,Lorem,67
2020-11-30,124.59779275395778,D,Ipsum,2
2021-09-24,849.1192459018908,A,Ipsum,-13
2020-05-15,498.9615767286276,E,Dolor,7
2022-09-11,409.83536734181945,B,Ipsum,85
2021-05-28,842.9687300717347,C,Lorem,85
2020-11-03,140.17809872864183,B,Amet,-49
2021-10-05,282.0489778293987,C,Lorem,-99
2021-07-17,421.7338953131496,A,Dolor,-84
2022-04-14,26.979973173839934,B,Sit,-30
2020-03-06,748.9127405328659,E,Ipsum,-36
2021-03-23,945.2478467248184,A,Dolor,52
2022-09-26,703.7184139575761,C,Lorem,77
2020-06-04,737.080559346649,D,Sit,55
2022-09-25,586.5458078166956,D,Sit,-67
2020-01-13,440.50585997637484,E,Lorem,-91
2020-04-19,848.4978890293226,B,Lorem,28
2021-08-15,10.215876655913947,A,Dolor,32
2020-06-06,274.69503760211165,E,Sit,76
2020-06-03,899.4367202697999,A,Dolor,33
2020-09-13,571.1463190719248,B,Amet,71
2020-02-06,497.47741867847895,C,Sit,-33
2021-08-22,302.82754895946397,C,Dolor,47
2020-03-06,222.03069848425628,C,Lorem,57
2020-08-11,755.6240030875472,B,Dolor,-75
2021-07-28,235.83523950142404,C,Lorem,37
2021-01-25,225.52625320042284,A,Lorem,91
2021-02-19,226.41504324951,B,Ipsum,39
2020-04-09,214.11210788544577,B,Lorem,-44
2022-02-26,469.81127830453937,E,Ipsum,-27
2021-07-14,288.60636586267765,A,Sit,50
2020-10-24,923.3564355337985,C,Amet,-61
2021-08-05,552.754986787534,E,Sit,50
2021-03-05,123.23399079940044,D,Lorem,99
2021-02-02,472.4907578784483,E,Amet,49
2022-07-18,939.8735595196435,E,Dolor,-98
2021-11-25,879.5677788723827,A,Dolor,47
2020-03-24,709.2312541472077,C,Amet,-82
2021-12-14,709.4340055928951,B,Lorem,-25
2020-10-20,314.21994363147144,B,Ipsum,77
2022-06-03,267.6518119453192,A,Sit,13
2021-04-10,685.6065656785973,C,Lorem,-21
2021-03-21,863.31752913856,B,Ipsum,-7
2020-05-16,377.0664684759898,B,Ipsum,83
2020-05-16,987.3855052849518,C,Sit,-47
2020-04-26,654.3944136772587,C,Amet,-1
2021-05-02,999.3389053700769,C,Ipsum,3
2021-02-28,699.4762187928109,A,Lorem,89
2022-05-03,974.7695361118413,A,Lorem,-16
2022-04-27,788.9887670648598,D,Amet,32
2022-01-10,772.4665380127881,B,Sit,-68
2020-08-02,565.4481971412135,B,Ipsum,36
2021-02-13,25.291076169343008,E,Lorem,-37
2020-02-18,794.5204150767061,D,Lorem,2
2021-11-23,947.7990469796312,E,Dolor,-68
2022-01-16,546.8183370800123,A,Amet,21
2020-06-11,774.4712266678151,C,Sit,53
2021-05-08,898.8627515723134,E,Lorem,65
2022-03-08,482.46165268106245,B,Sit,-29
2021-07-25,452.5189449625825,C,Ipsum,11
2020-12-23,351.82106450771624,B,Ipsum,-39
2020-11-21,382.6731610016166,B,Sit,-93
2021-10-07,565.6892452386089,E,Lorem,81
2022-01-21,688.3794737591289,E,Ipsum,38
2022-03-31,252.14945923548248,B,Dolor,90
2020-06-09,656.1885991097629,B,Ipsum,-80
2020-12-06,323.3203496790942,A,Sit,12
2021-06-30,838.4609001784336,D,Sit,27
2021-01-13,994.3932067255741,E,Dolor,-49
2020-10-01,858.1430089116267,C,Amet,6
2020-06-28,166.40885441112286,D,Amet,-83
2020-10-31,46.41878330744997,B,Dolor,-64
2021-09-22,45.494619910377956,A,Lorem,-29
2022-06-14,49.7321570873942,A,Amet,-29
2020-06-14,773.6269058234386,E,Ipsum,-59
2020-06-24,113.24382121013221,A,Sit,-20
2021-06-16,336.415203969526,C,Dolor,81
2022-02-07,536.4233754351694,D,Ipsum,-52
2020-01-10,429.3275536632446,A,Dolor,35
2022-06-09,152.27179084281383,C,Sit,30
2021-08-09,898.6292263948567,B,Ipsum,94
2020-09-06,649.7983701983444,C,Lorem,-6
2020-06-19,517.866911994278,E,Amet,71
2021-08-08,40.684819289618204,A,Dolor,35
2021-06-08,412.04570910800675,C,Lorem,31
2021-07-09,433.4412464508745,C,Amet,-43
2021-02-17,127.49371730736858,B,Dolor,-59
2022-04-04,699.0380257324316,D,Amet,-50
2022-04-14,748.2616864845083,E,Dolor,65
2020-08-29,682.818219632238,E,Ipsum,-60
2020-06-13,297.0610278489609,D,Sit,-37
2021-02-18,425.5593963711284,C,Lorem,65
2021-02-28,912.061373867999,C,Lorem,-23
2020-08-22,429.13192403852094,D,Sit,-69
2021-02-16,227.48319329235144,C,Dolor,91
2021-12-18,452.53961948820086,B,Sit,-92
2020-03-21,536.6834728631575,C,Dolor,-92
2020-11-12,776.118315073776,C,Lorem,-5
2021-12-25,738.6233365585148,A,Sit,-76
2021-11-30,908.4726099976933,D,Dolor,56
2021-04-03,2.7746181267158665,D,Lorem,-41
2020-07-29,277.158767700174,D,Sit,43
2021-09-03,318.4147139621062,B,Sit,97
2021-02-28,894.6152762928807,A,Sit,61
2022-09-05,743.3258503032703,B,Dolor,38
2022-05-20,949.8781763568664,E,Lorem,7
2022-02-09,521.4915397620215,A,Ipsum,78
2021-12-03,720.8360616206933,A,Lorem,-19
2021-11-30,11.513079244869884,B,Dolor,36
2020-03-28,414.2491488730436,D,Amet,-83
2021-08-29,518.778660310779,B,Amet,-18
2020-03-09,998.0754483129508,B,Ipsum,-27
2022-03-12,888.5247190887654,A,Lorem,25
2022-08-10,123.10685276812139,C,Amet,-6
